supplier_name,address,country,state,city,postal_code,owner_company
RODIRO FABRICA DE CALCADO LDA,"TRAVESSA DO ASSENTO, 61, 4610-891, FELGUEIRAS",,,,4610.0,H&M
RODIRO FABRICA DE CALCADO LDA,"LUGAR DO OUTEIRO, ZONA INDUSTRIADO ALTO DAS BARRANCAS, REVINHADE  , 4650-373, REVINHADE",,,,4650.0,H&M
RODIRO FABRICA DE CALCADO LDA,"VIA ROVERI 2 ZERMEGHEDO, 36050, ",,,,36050.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","HANGMIN VILLAGE GUALI TOWN XIAOSHAN,, HANGZHOU,ZHEJIANG,CHINA, 311000, HANGZHOU",China,Zhejiang,,311000.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","NO 28, HUAFA EAST ROAD,, SHENGZHOU ECONOMIC DEVELOPMENT, ZONE, 312400, SHENGZHOU",,,,312400.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","WEST RENMIN ROAD MIAOQIAO STREET, TANGQIAO TOWN, 215600, ZHANGJIAGANG",,,,215600.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","NO. 202 XINYONGLIAN ROAD, XIUZHOU DISTRICT, JIAXING, ZHEJIANG , 314016, JIAXING",China,Zhejiang,,314016.0,H&M
"SHENGZHOU JIALAN GARMENTS & APPAREL CO.,LTD","NO.59 DONGLIANG ROAD, 314422, HAINING",,,,314422.0,H&M
"SHANDONG DAIYIN TEXTILE GROUP SHARE CO., LTD.","NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
"SHANDONG DAIYIN TEXTILE GROUP SHARE CO., LTD.","200M SOUTH OF THE INTERSECTION OF, WENYAN ROAD AND XINGYE ROAD, FEI COUNTY, 273400, LINYI CITY",,,,273400.0,H&M
RAJ OVERSEAS,"78-JAGDISH NAGAR, MAA-ASTH BHUJI MANDIR WALI GALI, BABIL ROAD, PANIPAT, 132103, PANIPAT",,,,132103.0,H&M
RAJ OVERSEAS,"PLOT#11-12, SECTOR-25,, PART I, HUDA, 132103, PANIPAT",,,,132103.0,H&M
RAJ OVERSEAS,"PLOT NO 300, SEC 29, PART 2, HUDA, 132103, PANIPAT",,,,132103.0,H&M
RAJ OVERSEAS,"PLOT NO 303 , SECTOR 29 , PART-1 , HUDA, 132103, PANIPAT",,,,132103.0,H&M
RAJ OVERSEAS,"PLOT NO. E-52, INDUSTRIAL AREA, PANIPAT , 132103, PANIPAT",,,,132103.0,H&M
RAJ OVERSEAS,"E-2,, OLD INDUSTRIAL AREA, 132103, PANIPAT",,,,132103.0,H&M
COLORA SA,"SEDES STR.39, THERMI, 57001, THESSALONIKI",,,,57001.0,H&M
"SHANGHAI JIANYANG TEXTILE SCIENCE & TECHNOLOGY CO., LTD.","DONGHUAN ROAD, SHENGZE TOWN, WUJIANG, JIANGSU, CHINA, 215200, WUJIANG",China,Jiangsu,,215200.0,H&M
"SHANGHAI JIANYANG TEXTILE SCIENCE & TECHNOLOGY CO., LTD.","NO.2 LINGSHENG RD, XIAOYU DEVELOPMENT ZONE, PINGWANG TOWN, 312000, WUJIANG",China,Jiangsu,Suzhou,312000.0,H&M
"SHANGHAI JIANYANG TEXTILE SCIENCE & TECHNOLOGY CO., LTD.","SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"FUJIAN CO-PROSPERITY PRINTING & DYEING CO., LTD.","WUBAO INDUSTRIAL ZONE, , HONGSHAN TOWN, SHISHI CITY, 362700, SHISHI",China,Fujian,Shishi,362700.0,H&M
"FUJIAN CO-PROSPERITY PRINTING & DYEING CO., LTD.","NO.8 HUANGHE WEST ROAD, XINBEI DISTRICT,CHANGZHOU CITY, JIANGSU, 213001, CHANGZHOU",China,Jiangsu,,213001.0,H&M
AKKUS TEKSTIL SAN. TIC. A.S.,"1.BULVAR VALI FIKRET GUVEN CAD. 19.,  SOK. NO:11/2 ,ORGANIZE SANAYI, BOLGESI,ARTUKLU, 47100, MARDIN",Turkey,Mardin,,47100.0,H&M
AKKUS TEKSTIL SAN. TIC. A.S.," ORGANIZE SANAYI 18 CAD.YAYTAS MAH., BERAT DENIM TEKSTIL NO:9, IC KAPI NO:2, YENISEHIR, 21100, DIYARBAKIR",Turkey,Diyarbakır,,21100.0,H&M
AKKUS TEKSTIL SAN. TIC. A.S.,"BES MINARE MAH., BITLIS OSB 2.SOK NO:25 , MERKEZ, 13000, BITLIS",Turkey,Bitlis,,13000.0,H&M
AKKUS TEKSTIL SAN. TIC. A.S.,"3. CADDE, ORGANIZE SANAYI BOLGESI  INEGOL, 16400, BURSA",Turkey,Bursa,,16400.0,H&M
AKKUS TEKSTIL SAN. TIC. A.S.,"RECEP TAYYIP ERDOGAN BUL., ACIDERE OSB MAH., NO:9 SARICAM, 14100, ADANA",Turkey,Adana,,14100.0,H&M
ANCOROTTI COSMETICS SRL.,"VIA DEL COMMERCIO 1, 26013, CREMA",,,,26013.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO 407, SHEUNGPING MIDDLE ROAD,, YANG WU VILLAGE, DALANG TOWN,, DONGGUAN, GUANGDONG, CHINA, 523000, DONGGUAN",China,Guangdong,,523000.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.88 HAIRUN ROAD, TAOYUAN TOWN, WUJIANG CITY, 051200, ",China,Jiangsu,Suzhou,51200.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.3 LIANGFU INDUSTRIAL ZONE ,, DINGNAN COUNTY, 34100,, GANZHOU, JIANG XI PROVINCE, , CHINA, 341000, GANZHOU",,,,34100.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.11ST, BAIYE ROAD, BAIZHANG INDUSTRIAL ZONE, YUHANG DISTRICT, HANGZHOU, ZHEJIANG, 310000, ZHEJIANG",China,Zhejiang,,310000.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.1568 DONGFANG ROAD,, JIAXING,ZHEJIANG,CHINA, 314003, JIAXING",China,Zhejiang,,1568.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.552, XIUSHAN ROAD,, LIANDU DISTRICT, LISHUI CITY,, ZHEJIANG 323000, CHINA, 323000, LISHUI",China,Zhejiang,,323000.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"GAOXIN INDUSTRIAL PARK, YUSHAN TOWN,CHANGSHU, JIANGSU, 215500, CHANGSHU",China,Jiangsu,,215500.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"ROOM 201, NO.6 ZHENXING ROAD, QIAOTOU,HOUJIE TOWN,DONGGUAN, GUANGDONG , 523960, DONGGUAN",China,Guangdong,,523960.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"DAHUAN VILLAGE DALINGSHAN TOWN, 532000, DONGGUAN",China,Guangdong,Dongguan,532000.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"GAO XIN ROAD, YI SHA MANAGEMENT, ZONE, SHA TIAN TOWN,, DONGGUAN CITY, GUANGDONG, CHINA, 523988, DONGGUAN",China,Guangdong,,523988.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"NO.312 SUISHONG RD, NANMINGSHAN STREET, LIANDU, 323010, LISHUI",,,,323010.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"PINGAN INDUSTRIAL PARK,BAITANG TOWN, BOLUO COUNTRY, HUIZHOU CITY, , GUANGDONG PROVINCE, 516148, HUIZHOU",China,Guangdong,,516148.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"TEXTILE ZONE,XIXIASHU TOWN, XINBEI DISTRICT, 213144, CHANGZHOU",China,Zhejiang,Hangzhou,213144.0,H&M
REGAL SHINE ENTERPRISES LIMITED,"CHAOYANG INDUSTRIAL ZONE,LONGPING, WUXUE COUNTY,HUANGGANG CITY, HUBEI PROVINCE , 438000, ",China,Hubei,,438000.0,H&M
"FOSHAN FOISON TEXTILE CO., LTD.","NO. 71-2, DATANG INDUSTRIAL PARK, SANSHUI DIST. , 528500, FOSHAN",China,Guangdong,Foshan,528500.0,H&M
"FOSHAN FOISON TEXTILE CO., LTD.","NO.20 KAIYUAN ROAD, DATANG INDUSTRIAL PARK, SANSHUI DISTRICT, 528143, FOSHAN",China,Guangdong,Foshan,528143.0,H&M
DANYANG PENGFEI FABRIC FACTORY,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
DANYANG PENGFEI FABRIC FACTORY,"CHANGZHOU TEXTILE INDUSTRIAL ZONE, GAOSHI PARK, 325345, CHANGZHOU",China,Zhejiang,Hangzhou,325345.0,H&M
DANYANG PENGFEI FABRIC FACTORY,"NO.21 SOUTH FENGHUANG ROAD,, WUJIN DISTRICT, 213100, CHANGZHOU",China,Zhejiang,Hangzhou,213100.0,H&M
RAYMOND UCO DENIM PVT. LTD.,"PLOT NO. C-1, MIDC, LOHARA, 445001, YAVATMAL",,,,445001.0,H&M
ENVOY TEXTILES LTD,"BHALUKA, 2240, MYMENSINGH",Bangladesh,Mymensingh,,2240.0,H&M
FOSHAN DEYINJIA TEXTILE CO. LTD.,"NO.5, SHAZI ROAD, SHAZI INDUSTRIAL PARK, MINGZHONG TOWN, 528400, ZHONGSHAN",China,Guangdong,Zhongshan,528400.0,H&M
THERMAX GROUP,"KARARDI,SHIBPUR, DHAKA, BANGLADESH, 1620, NARSINGDI",Bangladesh,Dhaka,Dhaka,1620.0,H&M
THERMAX GROUP,"KARARDI, SHIBPUR, 1620, NARSINGDI",,,,1620.0,H&M
NORDIC LEATHER GROUP AB,"KARRSTRANDVAGEN, 112B, 451 76, UDDEVALLA",,,,,H&M
NORDIC LEATHER GROUP AB,"VIA ANTONIO GRAMSCI, 136 PONTE A EGOLA PISA, 56024, TOSCANA",,,,56024.0,H&M
"DONG GUAN XIEYING SHOE MATERIALS CO.,LTD","GAO XIN ROAD, YI SHA MANAGEMENT, ZONE, SHA TIAN TOWN,, DONGGUAN CITY, GUANGDONG, CHINA, 523988, DONGGUAN",China,Guangdong,,523988.0,H&M
"DONG GUAN XIEYING SHOE MATERIALS CO.,LTD","NO.6 HONGYUN ROAD, SOUTH AREA OF SUQIAN ECONONIC ZONE, SUQIAN CITY, 223835",,,,223835.0,H&M
"DONG GUAN XIEYING SHOE MATERIALS CO.,LTD","SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"DONG GUAN XIEYING SHOE MATERIALS CO.,LTD","NO.68 XI'ERHUAN ROAD, SHENGZE TOWN,WUJIANG DISTRICT, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"DONG GUAN XIEYING SHOE MATERIALS CO.,LTD","TEXTILE ZONE,XIXIASHU TOWN, XINBEI DISTRICT, 213144, CHANGZHOU",China,Zhejiang,Hangzhou,213144.0,H&M
GUPTA H.C. OVERSEAS (I) PVT LTD.,"702/6, MBT ROAD CROSS,, RANIPET, RANIPET DISTRICT, TAMIL NADU. INDIA., 632401, RANIPET",India,Tamil Nadu,,632401.0,H&M
GUPTA H.C. OVERSEAS (I) PVT LTD.,"NO. 7/6, MGR NEDUNCHALAI, NAGALKENI, CHROMEPET, 600044, CHENNAI",India,Tamil Nadu,Chennai,600044.0,H&M
GUPTA H.C. OVERSEAS (I) PVT LTD.," UNIT A-163-168, UNIT B 165/1,2PART, GUDIYATAM ROAD, PERIAVARIKKAM, THUTHIPET POST,, 635811, AMBUR",,,,635811.0,H&M
GUPTA H.C. OVERSEAS (I) PVT LTD.,"1105/A-6, P.J. NEHRU ROAD, 635751, VANIYAMBADI",Turkey,Van,,1105.0,H&M
GUPTA H.C. OVERSEAS (I) PVT LTD.,"C-10 11 EPIP, SIKANDRA BODLA ROAD, SHASTRIPURAM, 282007, AGRA",India,Tripura,,282007.0,H&M
DILEEP CRAFTS PRIVATE LIMITED,"G161-164 , RIICO INDUSTRIAL AREA,, BAGRU EXTENSION , BAGRU,, 303007, JAIPUR",,,,303007.0,H&M
DILEEP CRAFTS PRIVATE LIMITED,"VILLAGE CHIROTA, PO AJAY RAJPURA,  VIA BAGRU, 303007, JAIPUR ",,,,303007.0,H&M
DILEEP CRAFTS PRIVATE LIMITED,"KHARSA 137, 139, 140, 142/1 , VILLAGE CHIROTA PO AJAYRAJPURA, VIA BAGRU, 303007, JAIPUR",,,,303007.0,H&M
ALLIANCE STITCHES LIMITED,"CEPZ-PLOT 30-36, SECTOR 5, SOUTH HALISHAHAR , CHATTOGRAM, 4223, CHATTOGRAM",,,,4223.0,H&M
ALLIANCE STITCHES LIMITED,"PLOT NO: 07-10 & 13-16, DEPZ, EXTENSION AREA , GANAKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"DONGHUAN ROAD, SHENGZE TOWN, WUJIANG, JIANGSU, CHINA, 215200, WUJIANG",China,Jiangsu,,215200.0,H&M
ALLIANCE STITCHES LIMITED,"HANGMIN VILLAGE, XIAOSHAN, HANGZHOU, ZHEJIANG,CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
ALLIANCE STITCHES LIMITED,"GILAR CHALA, SRIPUR, 1741, GAZIPUR",Bangladesh,Dhaka,Gazipur,1741.0,H&M
ALLIANCE STITCHES LIMITED,"JINJIANG INDUSTRIAL ZONE, XIAOSHAN, HANGZHOU, ZHEJIANG, CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
ALLIANCE STITCHES LIMITED,"NISHCHINTAPUR, ZIRABO, ASHULIA, SAVAR, DHAKA, 1341, DHAKA",Bangladesh,Dhaka,Dhaka,1341.0,H&M
ALLIANCE STITCHES LIMITED,"NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
ALLIANCE STITCHES LIMITED,"SFB # 4 (1ST & 2ND FLOOR), DEPZ, GANAKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"NAYAPARA, KASHIMPUR, 1701, GAZIPUR",Bangladesh,Dhaka,Gazipur,1701.0,H&M
ALLIANCE STITCHES LIMITED,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
ALLIANCE STITCHES LIMITED,"NO. 38 XINFENG WEST ROAD, YANGSHE TOWN, 215600, ZHANGJIAGANG",,,,215600.0,H&M
ALLIANCE STITCHES LIMITED,"PLOT NO:36-39,, DEPZ, GANOKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
ALLIANCE STITCHES LIMITED,"PLOT NO: 127, DEPZ (OLD), GANAKBARI, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ALLIANCE STITCHES LIMITED,"SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
ALLIANCE STITCHES LIMITED,"NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
ALLIANCE STITCHES LIMITED,"MINWEI VILLAGE, YINONGTOWN, XIAOSHAN DIST., 311247, HANGZHOU",China,Zhejiang,Hangzhou,311247.0,H&M
ALLIANCE STITCHES LIMITED,"NO.9,XINXING ROAD,INDUSTRIAL ZONE, 226000, NANTONG",,,,226000.0,H&M
STAR EXPORTS,"NO. 7/6, MGR NEDUNCHALAI, NAGALKENI, CHROMEPET, 600044, CHENNAI",India,Tamil Nadu,Chennai,600044.0,H&M
HAMS GARMENTS LTD.,"GILARCHALA, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SREEPUR ROAD, DAKKHIN VANGNAHATI,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"BOHERACHALA GILABERAEED, KEWA,SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SOUTH VANGAHATI, BOIRAGIRCHALA, SREEPUR,, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
HAMS GARMENTS LTD.,"SARDAGONJ ROAD, SARDAGONJ, KASHIMPUR, 1349, GAZIPUR",Bangladesh,Dhaka,Gazipur,1349.0,H&M
HAMS GARMENTS LTD.,"NAYAPARA, KASHIMPUR, 1701, GAZIPUR",Bangladesh,Dhaka,Gazipur,1701.0,H&M
HAMS GARMENTS LTD.,"35/A-B, KALURGHAT H/I AREA, 4212, CHITTAGONG",Bangladesh,Chittagong,,4212.0,H&M
HAMS GARMENTS LTD.,"DAKKHIN, VANGNAHATI, SREEPUR, 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
ARTISTIC FABRIC MILLS,"PLOT # 472, PEH LANDHI, BIN QASIM , TOWN, 75160, KARACHI",Pakistan,Sindh,Karachi,75160.0,H&M
ACABAMENTOS TEXTEIS DE BARCELOS LDA,"LUGAR DE MARIZ, MARIZ, 4754-909, BARCELOS",,,,4754.0,H&M
"JIANGYIN HENGRUN GARMENT CO., LTD.","HUACHANG ROAD NO. 2, ZHUTANG TOWN, 214416, JIANGYIN",,,,214416.0,H&M
"JIANGYIN HENGRUN GARMENT CO., LTD.","NO. 9 CHAOYANG ROAD, ZHANGTING TOWN, 315410, YUYAO",,,,315410.0,H&M
"JIANGYIN HENGRUN GARMENT CO., LTD.","LUOZHOU ROAD (JIANGXIANG VILLAGE), QIANZHOU SUPPORTING AREA, HUISHAN ECONOMIC DEVELOPMENT ZONE, 214181, WUXI",China,Jiangxi,,214181.0,H&M
SUNTEKS DOKUMA BOYA APRE SAN. TIC. A.S,"MUSTAFA KARAER CADDESI, DEMIRTAS ORGANIZE SANAYII BOLGESI NO:5, OSMANGAZI, 16369, BURSA",Turkey,Bursa,,16369.0,H&M
ZHEJIANG XINAO TEXTILES INC.,"BARA RANGAMATIA, HAN COMPLEX, ZIRABO, 1340, SAVAR",Bangladesh,Dhaka,Savar,1340.0,H&M
SHAKTHI KNITTING PRIVATE LIMITED (MS COLOURSBURG),"PLOT NO.18, SIPCOT INDL.GROWTH CENTRE,, 5TH CROSS , 8TH LOOP ROAD,, PERUNDURAI, 638052, ERODE",,,,638052.0,H&M
SHAKTHI KNITTING PRIVATE LIMITED (MS COLOURSBURG),"VILLAGE, BHAMA KALAN & HARHIAN, PO, UPPAL, KOHARA MACCHIWARA LINK ROAD, LUDHIANA, 141113, LUDHIANA",,,,141113.0,H&M
SHAKTHI KNITTING PRIVATE LIMITED (MS COLOURSBURG),"SF. NO: 221/2D, PONNAN THOTTAM,  MURUGAMPALAYAM, IDUVAMPALAYAM POST, 641687, TIRUPUR",,,,641687.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","NO.30 XIYUAN ROAD,, HAIAN CITY, JIANGSU PROVINCE, 226600, HAIAN ",China,Jiangsu,,226600.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","NO.21 XINYANG ROAD, XINQIAO VILLAGE, 214426, JIANGYIN",,,,214426.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","NO.27, HAIXING ROAD, FANGYUAN, INDUSTRIAL PARK, HAIYANG, 265100, HAIYANG",,,,265100.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","NO. 110, BUILDING NO. 5-6-7-8, PREK DOUNG VILLAGE, KAMPONG SVAY , COMMUNE, KIEN SVAY DISTRICT, KANDAL PROVINCE, 08554, KANDAL",,,,8554.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","VILLAGE 1, SVAY ROLOM COMMUNE, SAANG DISTRICT, KANDAL PROVINCE, 00051, KANDAL",,,,51.0,H&M
"BEIJING JOYWIN FASHION TEXTILE CO., LTD.","DONGFANGQIAO VILLAGE, XIBEI TOWN,  XISHAN DISTRICT, 214193, WUXI",China,Jiangsu,Wuxi,214193.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO. 38 XINFENG WEST ROAD, YANGSHE TOWN, 215600, ZHANGJIAGANG",,,,215600.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO. 30, KUNSHAN ROAD, LINGANG DISTRICT, WEIHAI CITY, SHANDON, 264200, WEIHAI",,,,264200.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO 88 HENGLIAN ROAD, HAIAN TOWN, NANTONG CITY, JIANGSU, CHINA, 226600, NANTONG",China,Jiangsu,,226600.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"HANGMIN VILLAGE, XIAOSHAN, HANGZHOU, ZHEJIANG,CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"JINJIANG INDUSTRIAL ZONE, XIAOSHAN, HANGZHOU, ZHEJIANG, CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.118 XINLUO ROAD,, XINTANG INDUSTRIAL ZONE, XIAOSHAN, 311201, HANGZHOU",China,Zhejiang,Hangzhou,311201.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO 19, AREA F, PANLONG JIAHAI INDUSTRY ZONE, HUANGPI DISTRICT, 430312, WU HAN",,,,430312.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"DONGHUAN ROAD, SHENGZE TOWN, WUJIANG, JIANGSU, CHINA, 215200, WUJIANG",China,Jiangsu,,215200.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.5 MINPU ROAD, QINGYANG TOWN, JIANGYIN, JIANGSU, CHINA, 214400, JIANGYIN",China,Jiangsu,,214400.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.58,NANHUAN ROAD,SHENGZE,WUJIANG,JIANGSU,CHINA, 215000, WUJIANG",China,Jiangsu,,215000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"BACHE, SONGLING, WUJIANG, SUZHOU, JIANGSU, CHINA, 215200, 215200, SUZHOU",China,Jiangsu,,215200.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"19 ZHONGYANG ROAD NANTONG ECONOMIC & TECHNOLOGICAL, DEVELOPMENT ZONE NANTONG JIANGSU CHINA, 200336, NANTONG",China,Jiangsu,,200336.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.25, NA WA DAY MLNGYI STREET, SHEW LIN PAN INDUSTRIAL ZONE, HLAING THAR YAR TOWNSHIP, 13646, YANGON",,,,13646.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO. 6088, XINGBIN ROAD, BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312073, SHAOXING",China,Zhejiang,Shaoxing,6088.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.69 YANGZHOU ROAD, ECONOMIC DEVELOPMENT ZONE, JIANGYAN,, 225500, TAIZHOU",China,Jiangsu,Taizhou,225500.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"BINHAI INDUSTRIAL ZONE, SHAOXING, 312000",China,Zhejiang,Shaoxing,312000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.439, SEIK KAN TAR RD.,, SHWELINBAN INDUSTRIAL ZONE, HLAING TAR YAR TOWNSHIP, YANGON, MYANMAR, 2964, YANGON",,,,2964.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"MINWEI VILLAGE, YINONGTOWN, XIAOSHAN DIST., 311247, HANGZHOU",China,Zhejiang,Hangzhou,311247.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"LIAN XING VILLAGE DONGGUAN STREET, SHANGYU DISTRICT, 343321, SHAOXING",China,Zhejiang,Shaoxing,343321.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO.326, KA NAUNG MIN THAR GYI, STREET, SHWE LIN BAN INDUSTRIAL, ZONE, HLAING THAR YAR TOWNSHIP, 999999, YANGON",,,,999999.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"NO. 1, 2/3, SURVEY NO.39,, SHWE PYI THAR INDUSTRIAL ZONE,, SHWE PYI THAR TOWNSHIP, 999999, YANGON",,,,999999.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"KIM TRANG HAMLET, VIET LAP COMMUNE, TAN YEN DISTRICT, , BAC GIANG PROVINCE, 230000, BAC GIANG",,,,230000.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"EASTERN PLANNING 1ST STREET, ECONOMIC DEVELOPMENT ZONE, BOYE COUNTY, 071300, BAODING",,,,71300.0,H&M
REAL HOPE INTERNATIONAL LIMITED,"TEXTILE ZONE,XIXIASHU TOWN, XINBEI DISTRICT, 213144, CHANGZHOU",China,Zhejiang,Hangzhou,213144.0,H&M
